"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"311","Ministro @victorzamora: Los esfuerzos de todos los sistemas de salud están a disposición de los peruanos. No hay di… https://t.co/HRNCn68pT4",FALSE,44,"Minsa_Peru",2020-04-19 17:04:24,TRUE,"1251919588620730371","1251919591011430403","138471254","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",13,FALSE,FALSE,NA,NA
"312","El ministro @victorzamora junto a la presidenta de @EsSaludPeru brindaron detalles sobre la ampliación del servicio… https://t.co/cZEhTCuNDZ",FALSE,223,NA,2020-04-19 17:04:24,TRUE,NA,"1251919588620730371",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",47,FALSE,FALSE,NA,NA
"313","Ponemos a tu alcance líneas<U+260E><U+FE0F> para reforzar la atención por #COVID19. Comparte este video con tus familiares y amig… https://t.co/NGDipmqRJD",FALSE,479,NA,2020-04-19 01:26:46,TRUE,NA,"1251683627458584577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",339,FALSE,FALSE,NA,NA
"314","Como lo anunciara hoy el ministro @victorzamora, esta tarde llegaron a nuestro país 300 000 pruebas rápidas. Estas… https://t.co/5fHEk6fGjh",FALSE,1813,NA,2020-04-18 23:48:03,TRUE,NA,"1251658782398124032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",384,FALSE,FALSE,NA,NA
"315","Ministro @victorzamora: Se necesita invertir más para contar con recursos humanos en buenas condiciones, renovar in… https://t.co/v7yRAIAW5r",FALSE,67,"Minsa_Peru",2020-04-18 19:46:41,TRUE,"1251598038994386944","1251598041888546819","138471254","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",17,FALSE,FALSE,NA,NA
"316","Ministro @victorzamora: En Perú el sistema de salud está fragmentado y segmentado. Una de las formas que internacio… https://t.co/rxrmattxNw",FALSE,74,"Minsa_Peru",2020-04-18 19:46:40,TRUE,"1251598036075261953","1251598038994386944","138471254","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",12,FALSE,FALSE,NA,NA
"317","El ministro @victorzamora informó, en Palacio de Gobierno, sobre la inversión que se debe realizar en el sector sal… https://t.co/Hgd1pX1yhp",FALSE,176,NA,2020-04-18 19:46:40,TRUE,NA,"1251598036075261953",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",28,FALSE,FALSE,NA,NA
"318","ACTUALIZACIÓN | Esta es la situación del coronavirus #COVID19 en Perú hasta las 00:00 horas del 18 de abril.… https://t.co/MJrvjZZRYy",FALSE,1501,NA,2020-04-18 18:30:11,TRUE,NA,"1251578790754557952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",920,FALSE,FALSE,NA,NA
"319","Ministro @victorzamora: Hoy llegan 300 000 pruebas y el miércoles llegaron más desde Brasil. Se continúa en el trab… https://t.co/nRr1sRR15p",FALSE,71,"Minsa_Peru",2020-04-18 14:08:50,TRUE,"1251513017038254080","1251513018967642113","138471254","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",15,FALSE,FALSE,NA,NA
"320","Ministro @victorzamora: Hemos pasado de realizar 500 a 9000 pruebas. Esto se debe a que se trabajó en el aumento de… https://t.co/dNXtEqQ364",FALSE,87,"Minsa_Peru",2020-04-18 14:08:49,TRUE,"1251513015498878977","1251513017038254080","138471254","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",19,FALSE,FALSE,NA,NA
"321","Ministro @victorzamora: Hago un llamado de solidaridad para el apoyo de las personas de tercera edad que viven sola… https://t.co/s6fYz41neI",FALSE,11,"Minsa_Peru",2020-04-18 14:08:49,TRUE,"1251513013305257985","1251513015498878977","138471254","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",2,FALSE,FALSE,NA,NA
"322","Ministro @victorzamora: A Iquitos se realizaron 14 vuelos, cada uno llevando aproximadamente dos toneladas de prote… https://t.co/sfj9cTgeOd",FALSE,13,"Minsa_Peru",2020-04-18 14:08:49,TRUE,"1251513002886561792","1251513013305257985","138471254","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",1,FALSE,FALSE,NA,NA
"323","Ministro @victorzamora: Esta es la oportunidad de construir un nuevo sistema de salud y, para lograrlo, se debe dup… https://t.co/r6BcTvU06x",FALSE,17,"Minsa_Peru",2020-04-18 14:08:46,TRUE,"1251512992182796297","1251513002886561792","138471254","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",2,FALSE,FALSE,NA,NA
"324","El ministro @victorzamora, en entrevista con @tvperupe, dio nuevos detalles del trabajo que se realiza para disminu… https://t.co/7B2aVOvT1M",FALSE,135,NA,2020-04-18 14:08:43,TRUE,NA,"1251512992182796297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",22,FALSE,FALSE,NA,NA
"325","Ten cuidado con las noticias falsas que circulan en las redes sociales porque pueden poner en riesgo tu salud y tu… https://t.co/fljYN9OMka",FALSE,287,NA,2020-04-18 14:00:21,TRUE,NA,"1251510882733096961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",110,FALSE,FALSE,NA,NA
"326","El trabajo arduo continúa. El Comando de Operaciones sesiona con sus integrantes, a fin de analizar, priorizar y ad… https://t.co/bxx00sd2Op",FALSE,270,NA,2020-04-18 01:32:38,TRUE,NA,"1251322714620600321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",51,FALSE,FALSE,NA,NA
"327","Para asegurar la atención en salud de ciudadanos<U+0001F64B><U+200D><U+2640><U+200D><U+0001F64B><U+200D><U+2642><U+200D>, se facilita la contratación de más personal para las acti… https://t.co/WB4wswHwX7",FALSE,335,NA,2020-04-18 00:00:00,TRUE,NA,"1251299403849011202",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Minsa_Peru",73,FALSE,FALSE,NA,NA
"328","#YoMeQuedoEnCasa | ¡Nos cuidamos entre todos! Conoce la forma correcta de ponerte y quitarte la mascarilla. Recuerd… https://t.co/ARqlkMdSsu",FALSE,843,NA,2020-04-12 22:30:32,TRUE,NA,"1249464949879066625",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",415,FALSE,FALSE,NA,NA
"329","ACTUALIZACIÓN | Esta es la situación del coronavirus #COVID19 en Perú hasta las 00:00 horas del 12 de abril.… https://t.co/SbrnvZrfxA",FALSE,3130,NA,2020-04-12 20:23:06,TRUE,NA,"1249432880578727939",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",2002,FALSE,FALSE,NA,NA
"330","Avanzamos en el fortalecimiento del cuidado de nuestros #HéroesDeLaSalud. Conóce las medidas adoptadas en la siguie… https://t.co/PNj0XR80UC",FALSE,1105,NA,2020-04-12 17:38:07,TRUE,NA,"1249391359993294851",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",331,FALSE,FALSE,NA,NA
"331","Tu celular <U+0001F4F1> lo apoyas en varias superficies que contienen gérmenes <U+0001F9A0> y te pueden causar enfermedades. Para evitarl… https://t.co/17FPO2Q3Wl",FALSE,932,NA,2020-04-12 16:07:57,TRUE,NA,"1249368668775034881",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",439,FALSE,FALSE,NA,NA
"332","<U+0001F436><U+0001F3E1> Toma nota de las siguientes recomendaciones para cuidar a tu mascota durante la cuarentena <U+0001F447>. #YoMeQuedoEnCasa https://t.co/OURkNvvsnz",FALSE,1383,NA,2020-04-11 21:44:01,FALSE,NA,"1249090853630619648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",651,FALSE,FALSE,NA,NA
"333","ACTUALIZACIÓN | Esta es la situación del coronavirus #COVID19 en Perú hasta las 00:00 horas del 11 de abril.… https://t.co/zMe8J7rGDX",FALSE,2293,NA,2020-04-11 17:39:38,TRUE,NA,"1249029355642257408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",1493,FALSE,FALSE,NA,NA
"334","El equipo de voley del @clubALoficial también se suma a la campaña de donación de sangre. Como ellas, tú también pu… https://t.co/Xl6Fr2CVvc",FALSE,666,NA,2020-04-11 17:32:38,TRUE,NA,"1249027592767897600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",113,FALSE,FALSE,NA,NA
"335","En el Día Mundial del Parkinson, estimulemos la actividad física y mental en casa durante la cuarentena por… https://t.co/S1P8r0ihCX",FALSE,511,NA,2020-04-11 14:33:06,TRUE,NA,"1248982412278861824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",181,FALSE,FALSE,NA,NA
"336","Ministro @VictorZamora: Se está trabajando en incrementar el número de camas de la Unidad de Cuidados Intensivos. E… https://t.co/Q2KiTQ4T6I",FALSE,145,"Minsa_Peru",2020-04-11 14:29:49,TRUE,"1248981583924793348","1248981585921282048","138471254","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",19,FALSE,FALSE,NA,NA
"337","Ministro @VictorZamora: Se han buscado mercados alternativos para conseguir los implementos que se necesitan en los… https://t.co/y4mCOcgwO5",FALSE,218,"Minsa_Peru",2020-04-11 14:29:49,TRUE,"1248981577176092674","1248981583924793348","138471254","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",35,FALSE,FALSE,NA,NA
"338","Ministro @VictorZamora: Hoy, enviamos a #Loreto 2 toneladas de equipos de protección personal. Este es el vuelo núm… https://t.co/33wGI4IQLq",FALSE,54,"Minsa_Peru",2020-04-11 14:29:47,TRUE,"1248981570461020160","1248981577176092674","138471254","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",10,FALSE,FALSE,NA,NA
"339","Desde la Aviación Naval el ministro @victorzamora verificó el correcto envío de material médico a las diferentes re… https://t.co/pZZwgfghG7",FALSE,567,NA,2020-04-11 14:29:46,TRUE,NA,"1248981570461020160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",93,FALSE,FALSE,NA,NA
"340","#PerúEstáEnNuestrasManos | Si necesitas salir a comprar, sigue estas recomendaciones para no exponer tu salud ni la… https://t.co/ISkYATkwqh",FALSE,885,NA,2020-04-11 01:00:58,TRUE,NA,"1248778030350295042",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",377,FALSE,FALSE,NA,NA
"341","Para detener al #COVID19, respeta la cuarentena. Salir de casa ""a escondidas"" o ""por vivo"" pone en peligro a ti y a… https://t.co/7s4AmmLOXy",FALSE,3484,NA,2020-04-10 22:53:12,TRUE,NA,"1248745876316717057",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Minsa_Peru",2098,FALSE,FALSE,NA,NA
"342","<U+0001F5D3><U+FE0F> Conoce las nuevas disposiciones para el tránsito de ciudadanos establecidas por el Gobierno para frenar la propa… https://t.co/Pk9bSxq3eQ",FALSE,812,NA,2020-04-10 21:14:04,TRUE,NA,"1248720928575492096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",372,FALSE,FALSE,NA,NA
"343","Ministro @victorzamora: Hemos verificado que #Tumbes logró reorientar su plan #COVID19. Se reforzaron áreas que se… https://t.co/pqz5ufk1Zh",FALSE,86,"Minsa_Peru",2020-04-10 17:31:04,TRUE,"1248664809131868162","1248664811350695937","138471254","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",11,FALSE,FALSE,NA,NA
"344","Ministro @victorzamora: Al día de hoy realizamos casi 9 000 pruebas diarias y trabajamos para aumentar esta cifra.… https://t.co/cTCtfQb1kC",FALSE,153,"Minsa_Peru",2020-04-10 17:31:04,TRUE,"1248664806984482816","1248664809131868162","138471254","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",26,FALSE,FALSE,NA,NA
"345","Desde Tumbes, el ministro @victorzamora detalla las acciones que se implementan en el Estado de Emergencia y las me… https://t.co/Mh6bZjZMG7",FALSE,236,NA,2020-04-10 17:31:03,TRUE,NA,"1248664806984482816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",29,FALSE,FALSE,NA,NA
"346","ACTUALIZACIÓN | Esta es la situación del coronavirus #COVID19 en Perú hasta las 00:00 horas del 10 de abril.… https://t.co/k50N1o9Z8V",FALSE,2190,NA,2020-04-10 17:12:58,TRUE,NA,"1248660255850012672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",1438,FALSE,FALSE,NA,NA
"347","#YoMeQuedoEnCasa | ¿Consumirás pescado? Considera estas recomendaciones para comer saludable y evitar intoxicacione… https://t.co/glSfHxUOlC",FALSE,449,NA,2020-04-10 14:08:03,TRUE,NA,"1248613721112367106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",106,FALSE,FALSE,NA,NA
"348","#YoMeQuedoEnCasa | <U+0001F3E1> Las barreras físicas no deben ser impedimento para la expresión de afecto en el hogar. Si eres… https://t.co/ywJ1DB4Hu9",FALSE,307,NA,2020-04-10 01:14:18,TRUE,NA,"1248418997638320133",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",114,FALSE,FALSE,NA,NA
"349","El titular del sector preciso que la cifra de casos #COVID19 en el distrito se debe a la cantidad de pacientes hosp… https://t.co/Cf7Lm62kWp",FALSE,89,"Minsa_Peru",2020-04-09 23:06:37,TRUE,"1248386854602207235","1248386864978866177","138471254","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",25,FALSE,FALSE,NA,NA
"350","El ministro @VictorZamora se reunió con el alcalde de la @munijesusmaria, Jorge Quintana, para fortalecer la estrat… https://t.co/N0le7QEc2Q",FALSE,295,NA,2020-04-09 23:06:34,TRUE,NA,"1248386854602207235",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",51,FALSE,FALSE,NA,NA
"351","El ministro @VictorZamora se reunió con el alcalde de la @munijesusmaria, Jorge Quintana, para fortalecer la estrat… https://t.co/94nlA1Tmsp",FALSE,279,NA,2020-04-09 22:46:03,TRUE,NA,"1248381691829182464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",35,FALSE,FALSE,NA,NA
"352","Para el cuidado y seguridad de nuestros #HéroesDeLaSalud se entregó 8.23 millones de implementos de protección pers… https://t.co/SMlkDGP7lG",FALSE,642,NA,2020-04-09 21:52:34,TRUE,NA,"1248368229518540802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",115,FALSE,FALSE,NA,NA
"353","ACTUALIZACIÓN | Esta es la situación del coronavirus #COVID19 en Perú hasta las 00:00 horas del 9 de abril.… https://t.co/FLtbxAAei1",FALSE,3156,NA,2020-04-09 18:45:27,TRUE,NA,"1248321143209168901",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",2009,FALSE,FALSE,NA,NA
"354","Siete respiradores mecánicos y equipos biomédicos llegaron a Tumbes para la atención de pacientes con #COVID19. Est… https://t.co/cur3u6swMh",FALSE,1116,NA,2020-04-09 17:56:36,TRUE,NA,"1248308849611870211",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",202,FALSE,FALSE,NA,NA
"355","En esta cuarentena, nuestros #HéroesDeLaSalud desarrollan un trabajo intenso y agotador. Para ellos, se habilitó la… https://t.co/mVYjmvHCFN",FALSE,571,NA,2020-04-09 17:10:21,TRUE,NA,"1248297209071796224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",184,FALSE,FALSE,NA,NA
"356","Hoy, se estableció el Grupo Operativo #COVID19 de la región Lambayeque. Este acuerdo se realizó en reunión liderada… https://t.co/AeegnO8ptv",FALSE,520,NA,2020-04-09 16:13:41,TRUE,NA,"1248282949797240834",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",128,FALSE,FALSE,NA,NA
"357","Hoy más que nunca los peruanos y peruanas debemos estar unidos. Seamos responsables de nuestro futuro como país y q… https://t.co/bjwKCbdRAM",FALSE,445,NA,2020-04-09 14:58:19,TRUE,NA,"1248263982881951746",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",149,FALSE,FALSE,NA,NA
"358","El Comando de Operaciones #COVID19 continúa su visita a las regiones. La doctora Mazzetti, llegó a #Chiclayo junto… https://t.co/2tnhipZVfq",FALSE,482,NA,2020-04-09 13:39:22,TRUE,NA,"1248244111762550790",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",101,FALSE,FALSE,NA,NA
"359","COMUNICADO | El Minsa lamenta informar el sensible fallecimiento de un profesional de la salud a causa del #COVID19… https://t.co/CkwBItuDPz",FALSE,4637,NA,2020-04-09 04:53:55,TRUE,NA,"1248111880364834816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",2000,FALSE,FALSE,NA,NA
"360","Como parte de las acciones para enfrentar el #COVID19, especialistas del @INS_Peru y el Centro Nacional de Epidemio… https://t.co/p38ZH8ceu3",FALSE,194,NA,2020-04-08 22:37:17,TRUE,NA,"1248017098317545472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",31,FALSE,FALSE,NA,NA
"361","Recibirás orientación en salud desde tu celular o computadora <U+0001F5A5>. Esto será posible con la implementación y desarrol… https://t.co/MjPneKU4Cf",FALSE,383,NA,2020-04-08 21:00:00,TRUE,NA,"1247992613048700929",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Minsa_Peru",130,FALSE,FALSE,NA,NA
"362","ACTUALIZACIÓN | Esta es la situación del coronavirus #COVID19 en Perú hasta las 00:00 horas del 8 de abril.… https://t.co/Aix8c2N8Op",FALSE,1485,NA,2020-04-08 20:03:40,TRUE,NA,"1247978437727395843",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",910,FALSE,FALSE,NA,NA
"363","Ministro @victorzamora: El Comando de Operaciones #COVID19 estableció Grupos Operativos #COVID19 en Piura, Tumbes y… https://t.co/X6lPdzS3f9",FALSE,80,"Minsa_Peru",2020-04-08 19:27:26,TRUE,"1247969315296555009","1247969317628645377","138471254","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",12,FALSE,FALSE,NA,NA
"364","Ministro @victorzamora: Entre ayer y hoy hemos crecido en 8000 pruebas. Nuestro objetivo, para tener un mapa epidem… https://t.co/Y4IsehlS1L",FALSE,127,"Minsa_Peru",2020-04-08 19:27:25,TRUE,"1247969312935235587","1247969315296555009","138471254","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",27,FALSE,FALSE,NA,NA
"365","En conferencia de prensa, el ministro @victorzamora informó sobre las acciones que se realizan para distribución de… https://t.co/y1wwTvD8w8",FALSE,156,NA,2020-04-08 19:27:25,TRUE,NA,"1247969312935235587",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",21,FALSE,FALSE,NA,NA
"366","<U+2705> #ReactivaPerú es una medida sin precedentes en el Perú que brindará garantías a empresas de todos los tamaños par… https://t.co/tVyaeoTHmZ",FALSE,321,NA,2020-04-08 17:23:52,TRUE,NA,"1247938222942011393",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",84,FALSE,FALSE,NA,NA
"367","#AmaDonaVive | ¡Donar sangre está en nuestras venas! Los jugadores y trabajadores del @ClubALoficial participan de… https://t.co/YXoBw2EZSJ",FALSE,299,NA,2020-04-08 16:18:26,TRUE,NA,"1247921757174071296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",82,FALSE,FALSE,NA,NA
"368","Nuestras niñas y niños aprenden en casa. Mira cómo se desarrolla #AprendoEnCasa desde los hogares del Perú. Sintoni… https://t.co/4XupuPCtze",FALSE,173,NA,2020-04-08 15:48:59,TRUE,NA,"1247914344920342532",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",26,FALSE,FALSE,NA,NA
"369","El Comando de Operaciones #COVID19, liderado por la Dra. Mazzetti, llegó a #Arequipa junto al ministro de… https://t.co/GGH86le61o",FALSE,276,NA,2020-04-08 15:27:39,TRUE,NA,"1247908976550952962",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",49,FALSE,FALSE,NA,NA
"370","Protegemos a los más vulnerables. En coordinación con la @MuniLima y la Beneficencia, vacunamos contra la influenza… https://t.co/2LJXBlGCOy",FALSE,527,NA,2020-04-08 01:00:07,TRUE,NA,"1247690652424515586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",69,FALSE,FALSE,NA,NA
"371","#DíaMundialDeLaSalud | Hoy, reconocemos el esfuerzo de miles de profesionales y técnicos de la salud que trabajan h… https://t.co/WWlEKg38MF",FALSE,1128,NA,2020-04-07 20:30:15,TRUE,NA,"1247622737985703940",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Minsa_Peru",311,FALSE,FALSE,NA,NA
"372","Ministro @victorzamora: Esta semana se instalará una base del Comando #COVID19 en Piura. Además, se otorgó a la reg… https://t.co/N2GTsJ0R8r",FALSE,57,"Minsa_Peru",2020-04-07 19:32:46,TRUE,"1247608265342627841","1247608274653937665","138471254","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",17,FALSE,FALSE,NA,NA
"373","En Palacio de Gobierno, el ministro @victorzamora informó sobre el trabajo conjunto que se realiza para disminuir e… https://t.co/vl1mm7ov76",FALSE,146,NA,2020-04-07 19:32:44,TRUE,NA,"1247608265342627841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",13,FALSE,FALSE,NA,NA
"374","¡Buena noticia! Ya son 1231 las personas dadas de alta, cumplieron su tratamiento y período de aislamiento domicili… https://t.co/lhYM6GFYQF",FALSE,3877,NA,2020-04-07 19:20:01,TRUE,NA,"1247605064878841856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",864,FALSE,FALSE,NA,NA
"375","ACTUALIZACIÓN | Esta es la situación del coronavirus #COVID19 en Perú hasta las 00:00 horas del 7 de abril.… https://t.co/cuZuficurF",FALSE,1023,NA,2020-04-07 18:47:43,TRUE,NA,"1247596934627549184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",578,FALSE,FALSE,NA,NA
"376","Encuentra recursos educativos, guías pedagógicas y contenidos para que niñas, niños y adolescentes puedan seguir ap… https://t.co/GBLsytAXhw",FALSE,182,NA,2020-04-07 14:30:10,TRUE,NA,"1247532122874589184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",41,FALSE,FALSE,NA,NA
"377","#PerúEstáEnNuestrasManos | Conoce más sobre el aplicativo móvil ""Perú en tus manos"", el cual brinda información act… https://t.co/cyjvZbMQqN",FALSE,427,NA,2020-04-03 22:29:43,TRUE,NA,"1246203253240537091",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",204,FALSE,FALSE,NA,NA
"378","Ponemos a tu servicio la Sala Situacional #COVID19. Aquí, conocerás de forma oficial y actualizada, el número de ca… https://t.co/UimxuqGTDv",FALSE,613,NA,2020-04-03 20:58:41,TRUE,NA,"1246180342068916229",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minsa_Peru",333,FALSE,FALSE,NA,NA
"379","Ministro @victorzamora: Actualmente, contamos con nueve laboratorios, capaces de procesar un total de 1460 pruebas.… https://t.co/QTdHU2aIYm",FALSE,49,"Minsa_Peru",2020-04-03 20:39:38,TRUE,"1246175546733662208","1246175549078360069","138471254","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",7,FALSE,FALSE,NA,NA
"380","Ministro @victorzamora: Se ha iniciado el tamizaje de pruebas rápidas con las casi 100 personas alojadas en la Plaz… https://t.co/aOuSylXhv4",FALSE,53,"Minsa_Peru",2020-04-03 20:39:37,TRUE,"1246175544322019328","1246175546733662208","138471254","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",5,FALSE,FALSE,NA,NA
"381","Ministro @victorzamora: Las pruebas rápidas compradas tienen desempeños óptimos para realizar evaluaciones compleme… https://t.co/CODjqwBYMa",FALSE,22,"Minsa_Peru",2020-04-03 20:39:37,TRUE,"1246175541830574080","1246175544322019328","138471254","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",4,FALSE,FALSE,NA,NA
"382","En Palacio de Gobierno, el ministro @victorzamora detalló los avances que se realizan ante el #COVID19. https://t.co/MUPDR7Q67j",FALSE,132,NA,2020-04-03 20:39:36,FALSE,NA,"1246175541830574080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",9,FALSE,FALSE,NA,NA
"383","Presentamos la información actualizada hasta las 00.00 horas del 03 de abril del 2020. Para mayor información ingre… https://t.co/J0eOynzXpp",FALSE,1587,NA,2020-04-03 19:37:31,TRUE,NA,"1246159915388985344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",710,FALSE,FALSE,NA,NA
"384","<U+0001F4E3> ¡ATENCIÓN! 
Conoce la app Perú En Tus Manos que te ayudará a realizar diagnósticos preliminares en caso de sospec… https://t.co/QWx3Zx5J8u",FALSE,2092,NA,2020-04-03 13:18:50,TRUE,NA,"1246064620462358529",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minsa_Peru",1198,FALSE,FALSE,NA,NA
